equipo_ganador,equipo_primera_sangre,asesinatos_dif,asistencias_dif,oro_dif,nivel_dif,minions_dif,torretas_dif,dragones_dif,heraldos_dif
0,1,1,13,243,0.20000000000000018,-53,0,1,0
1,1,-1,-2,-368,-0.40000000000000036,-27,0,0,0
1,0,-1,-1,-90,-0.40000000000000036,15,0,1,0
0,0,4,2,1717,0.40000000000000036,-3,0,0,0
0,0,2,7,875,0.0,28,0,0,1
1,1,-3,1,-2322,-0.6000000000000005,-12,0,-1,0
0,0,1,1,1343,0.1999999999999993,14,0,-1,0
1,1,-7,-7,-3084,-0.6000000000000005,-30,0,-1,0
0,1,3,10,1964,0.0,32,0,1,0
0,1,-2,-3,-257,0.20000000000000018,46,0,1,0
1,0,5,7,3024,0.20000000000000018,50,0,1,0
0,0,-2,-7,-647,0.40000000000000036,6,0,1,0
0,1,3,2,939,0.0,-14,0,0,0
1,1,-3,-3,-1159,-0.20000000000000018,-9,0,-1,-1
0,0,4,3,2390,0.8000000000000007,-11,0,1,0
1,0,-5,-10,-2482,-0.6000000000000005,-3,0,-1,1
0,1,2,7,-447,-0.20000000000000018,-27,0,1,0
1,0,2,4,1351,0.0,-12,0,-1,1
0,0,4,2,1530,0.40000000000000036,0,0,1,-1
1,0,-3,-6,-2968,-0.7999999999999998,-39,0,-1,-1
1,0,-5,-9,-2574,-0.20000000000000018,-19,0,-1,0
0,0,-4,-4,-1851,-0.20000000000000018,-7,0,-1,-1
1,0,4,7,840,0.40000000000000036,-28,0,1,0
0,1,0,-4,-626,0.6000000000000005,1,0,1,-1
0,0,6,17,4230,0.20000000000000018,63,0,1,0
0,0,8,11,4173,0.40000000000000036,69,0,1,0
0,0,8,6,1809,0.40000000000000036,7,0,1,0
0,0,5,5,6304,1.5999999999999996,89,1,1,1
0,0,8,4,5501,0.7999999999999998,82,0,0,0
1,1,3,3,1218,0.20000000000000018,-9,0,0,-1
1,0,0,2,-187,0.0,-45,0,-1,0
1,1,-1,4,51,-0.20000000000000018,13,0,1,0
1,0,-1,-2,-811,-0.20000000000000018,14,0,-1,0
1,1,-4,-6,-2241,-0.6000000000000005,-10,0,-1,-1
1,1,-6,-10,-3794,-0.6000000000000005,-19,0,-1,0
1,0,-4,-3,426,0.20000000000000018,34,0,1,-1
0,1,-2,-1,-1741,-0.40000000000000036,2,0,1,-1
0,0,8,3,3058,0.5999999999999996,2,0,1,1
1,1,3,3,1106,0.20000000000000018,22,0,1,0
1,1,-1,2,-1602,-0.20000000000000018,-36,0,-1,-1
0,0,3,5,569,-0.20000000000000018,-3,0,1,0
1,1,0,2,-873,-0.5999999999999996,-10,0,0,0
1,1,-9,-10,-5327,-1.0,-20,-1,-1,-1
0,0,4,5,2745,0.20000000000000018,18,0,1,1
0,0,4,4,2763,0.5999999999999996,19,0,-1,0
1,0,-1,5,-22,0.0,22,0,-1,0
0,0,3,1,1510,0.0,6,0,-1,0
0,0,2,3,1099,0.20000000000000018,36,0,1,0
0,0,3,1,2019,0.0,34,0,0,0
1,0,-7,-11,-4939,-0.7999999999999998,-37,0,0,-1
1,1,-3,1,-2471,-0.20000000000000018,-50,0,-1,0
0,0,6,2,2532,0.20000000000000018,-2,0,0,0
0,1,3,-1,1249,0.5999999999999996,40,-1,0,0
0,0,1,0,859,0.20000000000000018,-16,0,1,0
1,1,-2,0,-1737,-0.40000000000000036,-78,0,-1,0
0,0,3,3,1453,0.20000000000000018,-13,0,1,0
0,1,3,5,616,0.20000000000000018,-59,0,-1,1
1,0,3,8,363,-0.40000000000000036,-8,0,1,-1
0,1,4,2,2598,1.4000000000000004,58,0,1,0
1,1,-7,-8,-5253,-1.3999999999999995,-113,0,0,0
1,1,-4,-5,-2234,-0.40000000000000036,-7,0,-1,0
0,0,2,-1,-127,0.0,2,0,-1,-1
0,0,2,-7,3458,0.5999999999999996,60,1,0,0
1,0,2,6,337,0.20000000000000018,-7,0,-1,0
0,0,-1,-7,-1041,-0.20000000000000018,12,0,1,0
0,0,5,7,2421,0.5999999999999996,21,0,0,0
0,1,-7,-10,-4822,-0.6000000000000005,-68,0,1,0
1,1,-4,-9,-2994,-0.20000000000000018,-31,0,1,-1
0,1,-3,-1,-1539,-0.20000000000000018,-38,0,-1,0
0,1,2,2,-76,0.20000000000000018,-10,0,1,0
1,1,0,-4,-1482,0.20000000000000018,-33,0,-1,0
0,0,10,7,3847,0.6000000000000005,7,0,0,0
1,0,4,3,3044,0.40000000000000036,34,0,0,0
0,0,-2,-6,-1176,-0.20000000000000018,21,0,1,1
1,1,-1,-1,-1659,-0.6000000000000005,-52,0,-1,0
0,1,3,9,2547,0.20000000000000018,31,0,1,1
0,0,-1,-5,-389,0.20000000000000018,-4,0,-1,0
1,1,-4,-3,-1193,-0.20000000000000018,-20,0,0,-1
0,0,0,-7,-640,0.0,-6,0,-1,1
0,1,2,7,74,-0.20000000000000018,-28,0,0,0
1,1,2,5,1954,0.20000000000000018,19,0,-1,0
0,0,4,4,646,0.20000000000000018,-10,0,1,0
1,1,-3,-9,-1585,-0.20000000000000018,-12,0,-1,0
0,0,1,3,46,0.20000000000000018,-45,0,1,0
0,0,-1,0,-426,-0.39999999999999947,-22,0,0,-1
0,0,0,-2,-524,-0.20000000000000018,27,0,-1,-1
1,0,-5,-6,-3773,-0.7999999999999998,-64,0,-1,0
0,1,-4,-4,-4738,-0.8000000000000007,-88,0,-1,-1
0,0,2,-4,1059,0.39999999999999947,21,0,1,0
0,0,3,-1,2330,0.40000000000000036,4,0,1,0
0,1,-1,1,434,0.0,-11,0,0,0
1,1,-1,-1,-1778,-0.20000000000000018,-8,0,-1,0
1,1,-1,-3,412,-0.40000000000000036,-26,2,-1,1
1,1,-7,-5,-2645,-0.6000000000000005,-11,0,-1,0
1,0,1,1,804,-0.20000000000000018,34,0,0,0
1,1,-2,-11,-619,0.20000000000000018,41,0,-1,0
0,0,4,3,2263,0.39999999999999947,48,0,-1,0
0,0,6,7,2805,0.8000000000000007,-18,0,1,0
1,0,-2,-4,-2392,-0.40000000000000036,-20,0,1,0
0,0,3,2,823,0.20000000000000018,-6,0,-1,0
0,0,-3,-4,-1160,0.20000000000000018,25,0,1,-1
0,0,-2,-5,-1065,0.20000000000000018,4,0,1,-1
0,1,11,17,6297,1.4000000000000004,54,0,-1,0
1,0,11,18,5255,0.7999999999999998,3,0,1,1
1,1,-7,-3,-5167,-0.8000000000000007,-59,0,0,0
0,1,3,6,873,-0.20000000000000018,-26,0,0,0
1,1,-2,-3,-920,0.0,-9,0,-1,0
0,0,0,1,1099,0.20000000000000018,52,0,0,0
1,1,-4,-8,-3465,0.0,-52,-1,1,-1
0,0,3,4,1412,0.20000000000000018,-24,0,1,1
0,1,-2,-2,-2814,-0.6000000000000005,-30,0,1,0
0,1,-2,0,-1636,-0.40000000000000036,-29,0,-1,0
1,1,-9,-5,-4912,-0.8000000000000007,-59,0,-1,-1
0,1,-2,-3,-1827,-0.20000000000000018,-1,0,1,-1
1,1,-1,-2,-373,0.0,14,0,-1,1
0,0,2,3,423,0.20000000000000018,-21,0,1,1
0,1,1,10,-91,-0.5999999999999996,-21,0,0,0
1,1,-4,-6,-1097,-0.20000000000000018,11,0,-1,0
1,0,-12,-17,-5062,-1.4000000000000004,-52,0,-1,-1
0,1,1,3,267,0.0,35,0,0,0
0,0,-1,2,-1053,-0.8000000000000007,-41,0,-1,0
0,1,3,5,2664,0.8000000000000007,32,0,1,0
1,0,-1,-4,-1611,-0.40000000000000036,-9,0,-1,0
1,1,1,5,323,0.40000000000000036,-21,0,-1,-1
1,0,-8,-7,-5820,-1.0,-49,0,0,0
0,1,-2,-2,-1870,0.0,1,0,-1,0
1,0,-6,-5,-3761,-0.6000000000000005,-4,0,1,0
0,0,4,4,2036,0.8000000000000007,14,0,-1,1
1,1,0,-2,-1087,-0.20000000000000018,-36,0,0,0
0,0,11,10,7995,1.0,71,1,0,1
1,1,-2,1,-1182,0.0,11,0,1,-1
0,1,-4,-4,-1905,-0.40000000000000036,5,0,0,0
1,1,-7,-14,-3630,0.0,6,0,-1,-1
1,1,1,-9,-788,0.20000000000000018,9,0,-1,0
1,1,-7,-6,-3593,-0.8000000000000007,-6,0,-1,-1
0,1,0,3,633,-0.20000000000000018,31,0,0,0
0,0,6,4,3476,0.20000000000000018,22,0,-1,0
0,1,2,3,849,0.20000000000000018,33,0,1,0
0,0,1,-2,1153,0.0,14,0,-1,0
0,0,3,2,992,0.6000000000000005,19,0,-1,0
1,1,-6,-10,-3193,-0.7999999999999998,29,0,-1,0
1,1,0,-6,-787,0.20000000000000018,-3,0,-1,0
0,0,1,-1,860,-0.20000000000000018,5,0,1,0
1,0,-2,0,-400,0.0,-18,0,1,0
0,1,-3,-5,-680,0.0,25,0,-1,0
1,0,-5,-7,-1458,0.0,13,0,-1,-1
1,0,-3,0,-2153,-0.20000000000000018,-4,0,1,0
0,0,1,0,1895,-0.20000000000000018,21,0,1,0
0,0,9,5,5301,1.0,58,0,1,1
1,1,-1,-3,-2859,-0.20000000000000018,-69,0,0,0
1,1,-3,-6,-959,0.0,28,0,1,0
0,1,2,4,2152,0.40000000000000036,22,0,-1,-1
0,0,1,1,300,0.20000000000000018,36,-1,-1,-1
0,0,2,3,2060,0.40000000000000036,14,0,1,0
0,0,-3,-11,-430,-0.40000000000000036,-14,1,1,1
0,0,-2,-5,-620,-0.40000000000000036,-18,0,1,0
0,0,4,8,2107,0.20000000000000018,7,0,1,0
1,0,-4,-5,-2141,0.0,-16,0,1,-1
0,1,-4,-1,-575,-0.40000000000000036,34,0,-1,0
0,1,2,0,559,0.0,0,0,-1,0
1,0,-2,-1,-790,-0.20000000000000018,-14,0,-1,0
1,1,-4,-10,-2293,-0.40000000000000036,-4,0,-1,1
0,1,2,0,2409,0.6000000000000005,15,0,0,-1
0,1,2,1,12,0.20000000000000018,-23,0,1,0
0,0,6,4,2812,0.6000000000000005,5,0,1,1
0,0,4,6,2435,0.40000000000000036,22,0,1,0
1,0,4,6,759,0.20000000000000018,-34,0,1,0
0,0,-2,-1,-215,-0.20000000000000018,31,0,-1,-1
0,0,1,1,1491,0.20000000000000018,25,0,-1,1
1,1,-12,-11,-6460,-1.0,-56,0,0,0
0,0,-1,0,-27,-0.20000000000000018,3,0,1,0
1,1,-2,0,-1151,0.0,-8,0,-1,-1
0,1,-1,2,662,0.20000000000000018,25,0,-1,1
0,0,6,7,5121,0.5999999999999996,67,1,0,1
1,0,-5,-8,-1876,-0.8000000000000007,7,0,-1,0
0,0,4,5,3844,0.7999999999999998,55,0,1,0
1,0,-1,-1,-154,-0.20000000000000018,-3,0,0,-1
1,1,-6,-6,-5089,-0.40000000000000036,-60,0,0,0
1,0,8,6,4322,1.0,39,0,1,0
0,0,1,1,-450,0.0,-24,0,1,0
0,0,-1,0,-412,0.0,-14,0,-1,1
1,1,-8,-6,-5830,-0.8000000000000007,-39,-1,0,-1
1,1,-7,-11,-3402,-0.40000000000000036,-7,0,1,0
1,0,4,3,2044,0.0,7,0,1,0
0,0,1,-3,1219,0.20000000000000018,17,0,1,1
1,1,2,-2,1598,1.0,14,0,1,0
1,1,-3,-2,-1068,-0.20000000000000018,33,0,-1,-1
1,0,-3,-4,-2264,-0.6000000000000005,-2,0,1,1
0,1,-2,2,-963,0.0,28,0,-1,0
1,1,-4,-5,-2820,-0.6000000000000005,-34,0,-1,0
0,0,3,9,1931,0.20000000000000018,13,0,1,0
1,0,1,0,-429,0.0,-26,0,-1,-1
0,0,2,-8,-323,0.0,7,0,1,0
0,0,11,12,6290,1.3999999999999995,34,0,1,0
1,0,0,1,-959,-0.40000000000000036,-7,0,-1,0
1,0,-3,-4,-1112,0.20000000000000018,20,0,0,0
0,1,-3,0,431,0.20000000000000018,29,0,-1,0
1,0,3,4,3001,0.20000000000000018,36,0,-1,0
0,0,3,0,1451,0.0,8,0,0,0
0,0,6,9,2735,0.6000000000000005,13,0,1,1
0,0,7,11,4152,0.0,20,0,0,-1
1,1,-4,-9,-2395,-0.7999999999999998,-5,0,-1,0
0,1,1,0,227,0.6000000000000005,-1,0,0,0
0,0,7,11,3843,0.39999999999999947,23,0,1,0
1,1,-4,-7,-2055,0.0,-26,0,-1,0
1,0,3,2,1011,0.0,-29,0,0,0
1,1,-7,-11,-3865,-0.40000000000000036,-42,0,-1,0
1,1,-3,-3,-1222,0.0,9,0,0,-1
0,0,11,14,5201,0.8000000000000007,11,0,1,0
1,0,1,1,-953,-0.40000000000000036,-35,0,0,0
1,1,0,1,496,0.20000000000000018,-16,0,1,0
0,0,3,3,1412,0.40000000000000036,-13,0,-1,0
1,1,-2,-8,-1408,-0.20000000000000018,-28,0,-1,0
1,1,-1,-2,-2246,-0.7999999999999998,-40,0,-1,0
1,0,3,4,1168,0.1999999999999993,-13,0,1,0
1,0,-3,-9,-2662,-0.5999999999999996,-25,0,-1,0
0,0,6,9,2704,0.6000000000000005,27,0,-1,0
0,0,1,-3,0,-0.20000000000000018,15,0,-1,0
0,0,-5,-10,-3088,-0.39999999999999947,6,0,0,0
1,1,-10,-14,-5508,-1.0,-35,0,-1,0
0,1,2,-2,1800,0.40000000000000036,17,0,1,0
1,1,-8,-14,-3196,-0.20000000000000018,22,0,-1,0
0,0,0,3,2077,0.40000000000000036,14,0,-1,0
0,0,7,8,2003,0.20000000000000018,-22,0,1,1
0,1,0,3,-266,0.0,-19,0,-1,0
0,0,2,0,2588,0.40000000000000036,48,0,0,0
1,0,-4,-3,-2002,-0.20000000000000018,-8,0,-1,0
1,0,5,7,1996,0.40000000000000036,0,0,1,0
0,1,-3,-1,-1494,0.0,-30,0,1,0
1,0,3,5,1918,0.20000000000000018,4,0,-1,-1
1,1,2,-1,825,0.0,17,0,-1,0
0,0,6,8,4096,0.5999999999999996,44,1,1,1
0,1,1,6,2427,0.20000000000000018,66,0,-1,0
1,1,-2,0,428,0.20000000000000018,36,0,-1,0
1,0,-4,-6,-862,-0.40000000000000036,6,0,0,0
0,0,8,13,5634,0.6000000000000005,46,1,-1,1
0,1,3,4,1243,0.20000000000000018,-11,0,1,0
0,0,9,6,6221,1.5999999999999996,62,0,-1,1
1,1,-10,-12,-4873,-0.6000000000000005,-22,0,-1,0
1,0,1,0,-164,0.20000000000000018,-4,0,1,0
1,1,2,0,-224,0.20000000000000018,-51,0,-1,-1
1,0,0,1,717,0.0,35,0,-1,0
1,1,-6,-6,-3588,-0.6000000000000005,-30,0,0,0
1,1,1,6,-184,0.0,-41,0,-1,0
1,1,-2,-1,-729,0.0,11,0,-1,-1
0,0,11,21,5859,0.5999999999999996,13,0,0,0
1,1,-4,-8,-2548,-0.6000000000000005,-11,0,-1,0
0,0,5,4,2061,0.7999999999999998,-27,0,1,1
1,0,0,2,825,0.20000000000000018,22,0,-1,1
0,1,6,2,1948,0.0,22,0,1,0
0,1,-1,0,-167,-0.20000000000000018,1,0,0,0
0,0,8,14,5477,0.8000000000000007,45,1,1,0
0,1,-4,-10,-251,-0.20000000000000018,54,0,-1,1
0,0,0,3,153,0.0,-23,0,-1,1
1,1,-1,-3,-741,-0.20000000000000018,-13,0,-1,0
0,0,7,8,5830,0.7999999999999998,66,1,0,1
1,1,0,-2,-460,0.20000000000000018,-14,0,-1,0
0,0,5,7,1186,0.20000000000000018,7,0,1,1
1,0,-2,-3,-829,0.0,-3,0,-1,-1
1,1,-2,1,-3559,-0.7999999999999998,-58,-1,-1,-1
0,0,4,-1,2377,0.20000000000000018,56,0,1,1
1,0,3,5,1277,0.20000000000000018,15,0,-1,0
0,1,-3,-7,-919,-0.20000000000000018,32,0,0,0
1,0,3,8,941,-0.20000000000000018,15,0,1,-1
0,0,1,-3,291,0.40000000000000036,2,0,0,0
1,0,-3,-5,-1871,-0.20000000000000018,-5,0,0,0
1,1,-5,-4,-1167,-0.20000000000000018,38,0,0,0
1,1,0,0,447,0.40000000000000036,17,0,-1,0
0,0,5,7,2211,0.20000000000000018,-12,0,-1,0
0,1,-6,-15,-2593,-0.20000000000000018,-60,0,-1,0
1,0,-2,1,-1566,-0.6000000000000005,-1,0,-1,0
1,1,-6,-5,-3397,-0.6000000000000005,-23,-1,-1,0
0,1,0,3,-857,-0.20000000000000018,-43,0,-1,0
1,1,-1,1,-3796,-0.39999999999999947,-43,-1,0,0
1,1,-6,-11,-2174,-0.20000000000000018,4,0,0,0
1,1,-1,-4,-2969,-0.20000000000000018,-69,0,-1,0
0,0,0,-2,220,-0.20000000000000018,22,0,0,0
0,0,-1,-8,-356,0.20000000000000018,23,0,1,1
0,0,2,-3,1893,0.20000000000000018,1,1,-1,0
1,0,-2,-2,-887,-0.40000000000000036,24,0,0,-1
0,0,2,-2,2439,0.6000000000000005,19,0,1,0
1,0,-4,1,-2683,-1.0,-27,0,1,-1
0,0,9,11,5238,0.6000000000000005,27,0,1,0
1,0,-5,-9,-2550,0.0,-9,0,-1,0
0,0,3,7,852,0.0,-42,0,0,0
0,0,5,7,3756,0.6000000000000005,-2,0,1,1
1,1,-1,-2,-97,0.20000000000000018,42,0,-1,-1
0,0,3,2,1463,0.20000000000000018,19,0,1,0
1,1,-1,3,-961,-0.40000000000000036,-36,0,1,0
1,0,-1,1,-1226,-0.20000000000000018,-65,0,0,0
0,0,2,4,173,0.40000000000000036,-35,0,1,0
1,0,3,-1,1266,0.20000000000000018,10,0,0,0
1,0,0,-2,-585,-0.20000000000000018,-41,0,0,0
0,1,-1,-2,-522,0.0,12,0,1,0
1,1,-6,-14,-3393,0.0,-17,0,1,0
1,1,-5,-4,-2855,-0.20000000000000018,-71,0,-1,0
0,1,-1,-5,-114,0.40000000000000036,1,0,-1,0
1,1,-2,-2,-77,0.20000000000000018,-8,0,-1,0
0,0,10,8,7420,1.4000000000000004,74,0,1,0
1,1,1,2,132,-0.5999999999999996,15,0,-1,0
1,1,-2,-3,-1995,-0.5999999999999996,-18,0,-1,0
1,0,-2,2,-1069,-0.5999999999999996,9,0,0,0
0,1,-2,-2,-292,-0.20000000000000018,9,0,1,0
1,1,-9,-9,-4962,-0.6000000000000005,-67,0,0,-1
0,0,9,6,3669,0.7999999999999998,8,0,1,0
1,0,0,-5,-2338,-0.8000000000000007,-54,0,0,0
1,1,-5,-4,-3596,-0.5999999999999996,-25,-1,0,-1
1,1,1,2,1295,0.0,-19,0,1,1
1,0,-1,0,-168,0.0,-23,0,1,0
1,1,-7,-5,-5375,-0.7999999999999998,-37,0,-1,-1
1,0,4,3,2341,0.20000000000000018,32,0,-1,0
1,0,0,0,-531,-0.40000000000000036,26,0,0,0
0,1,-4,-5,-3083,-0.20000000000000018,-46,0,0,0
1,1,-5,-8,-4808,-1.2000000000000002,-39,0,-1,0
0,1,-3,-14,-1237,-0.20000000000000018,3,0,0,1
0,0,2,4,408,-0.20000000000000018,-29,0,-1,0
1,0,1,-1,274,-0.20000000000000018,13,0,-1,0
1,0,-4,-7,-956,-0.20000000000000018,-10,0,0,-1
0,0,0,-3,861,0.40000000000000036,6,0,-1,1
1,0,-8,-5,-5471,-1.5999999999999996,-42,-1,-1,-1
0,1,0,1,159,0.20000000000000018,39,0,-1,-1
0,0,-1,-1,-3335,-0.40000000000000036,-50,-1,-1,-1
0,0,1,-1,803,0.0,-23,0,1,0
1,1,-4,-1,-700,-0.20000000000000018,17,0,0,0
0,0,12,9,5491,1.0,32,0,0,0
1,1,0,-2,-1620,-0.40000000000000036,-33,0,1,0
1,1,-1,-4,-1478,-0.39999999999999947,-4,0,0,0
1,1,-7,-4,-4406,-1.0,13,-1,1,-1
1,1,-4,1,-1015,-0.20000000000000018,26,0,0,0
0,1,-10,-9,-5057,-0.8000000000000007,-68,0,-1,0
1,0,0,3,1465,0.40000000000000036,26,0,-1,1
0,1,-7,-10,-3720,-0.8000000000000007,-45,0,1,0
1,1,-2,-11,-1825,-0.40000000000000036,5,0,-1,0
1,1,-2,2,-2082,-0.20000000000000018,-39,0,1,1
0,1,7,3,2109,0.8000000000000007,16,0,0,0
0,1,0,2,772,0.40000000000000036,51,0,1,0
1,0,2,4,1338,0.0,34,0,0,0
1,1,1,0,841,-0.20000000000000018,6,0,0,0
1,1,-6,-7,-2933,-0.5999999999999996,4,0,-1,-1
1,1,2,-3,-88,0.0,-13,0,1,1
1,1,-3,-6,-3346,-0.40000000000000036,4,-1,-1,-1
1,1,-7,-14,-4024,-0.6000000000000005,-35,0,-1,0
1,0,1,-3,1155,0.40000000000000036,39,0,-1,0
0,1,0,0,1004,0.0,-16,0,0,0
0,0,1,-1,2043,0.7999999999999998,1,1,-1,1
0,0,-2,-6,811,0.40000000000000036,49,1,-1,1
0,0,8,8,4275,1.0,32,0,1,0
1,1,0,2,-218,-0.40000000000000036,-16,0,1,0
0,1,2,6,-786,0.0,-43,-1,0,0
1,1,-6,-4,-3359,-0.5999999999999996,-27,0,-1,0
0,1,-3,-4,-2292,0.20000000000000018,-4,0,1,0
1,1,-1,-5,-1838,-0.20000000000000018,-11,0,-1,0
0,0,4,2,2121,0.5999999999999996,21,0,0,0
0,0,1,6,2394,0.20000000000000018,-2,0,-1,0
0,0,-1,-2,-1084,-0.40000000000000036,-6,0,1,0
0,1,0,-5,1159,0.5999999999999996,51,0,1,0
0,1,4,11,1328,0.0,-5,0,1,0
0,1,0,1,1522,-0.20000000000000018,33,0,1,0
1,0,-7,-7,-3534,-0.20000000000000018,-12,0,-1,0
1,1,-1,-4,292,0.40000000000000036,1,0,1,0
1,0,2,2,2561,0.40000000000000036,24,0,0,0
1,1,-1,3,-1908,-0.40000000000000036,-37,0,0,0
0,1,-2,2,-1815,-0.20000000000000018,-1,0,-1,-1
1,1,-2,-4,-266,0.0,44,0,-1,-1
1,1,-1,5,-1382,0.0,-51,0,1,0
0,1,4,2,2643,0.7999999999999998,24,0,1,1
1,0,0,-1,1259,0.20000000000000018,31,0,1,0
1,0,3,3,1231,0.40000000000000036,16,0,0,0
0,0,-4,-6,-2279,-0.40000000000000036,-41,0,1,1
0,0,1,1,753,0.20000000000000018,-6,0,-1,0
1,1,-2,-2,-201,-0.20000000000000018,32,0,-1,0
1,1,0,1,1033,0.39999999999999947,39,0,1,0
0,0,-2,-4,-353,-0.20000000000000018,16,0,1,0
1,0,3,7,619,0.20000000000000018,-15,0,-1,0
0,0,-1,1,-483,-0.40000000000000036,-3,0,-1,1
0,0,4,4,2404,0.20000000000000018,8,1,1,1
0,1,0,4,-244,0.39999999999999947,-12,0,0,0
0,1,-7,-11,-2653,-0.20000000000000018,1,0,-1,0
0,1,-1,-4,94,-0.20000000000000018,39,0,1,0
1,1,0,-3,-736,-0.20000000000000018,-28,0,1,-1
0,0,5,8,4034,0.40000000000000036,11,0,1,0
1,1,1,5,609,-0.20000000000000018,-3,0,1,-1
1,1,-3,-5,-2327,-0.5999999999999996,9,0,-1,0
1,0,-4,-2,-3916,-0.6000000000000005,-66,0,-1,0
1,0,0,0,-725,-0.20000000000000018,-21,0,-1,1
1,1,-5,-3,-2675,-0.40000000000000036,-16,0,0,-1
1,0,-3,-2,-2346,-0.40000000000000036,-36,0,0,0
0,1,-1,0,-65,0.40000000000000036,12,0,1,0
1,1,-5,-7,-3750,-0.20000000000000018,-9,-1,-1,0
1,0,1,10,150,-0.40000000000000036,6,0,-1,0
1,0,0,-3,-1383,0.20000000000000018,-27,0,0,0
0,0,-4,-11,-1441,-0.39999999999999947,7,0,-1,1
0,1,8,12,4898,0.6000000000000005,38,0,-1,0
1,1,1,2,503,-0.40000000000000036,19,0,-1,-1
1,1,-10,-18,-6319,-0.7999999999999998,7,0,-1,0
0,1,2,0,238,0.0,-8,0,0,0
0,0,-6,-1,-3048,-0.6000000000000005,-30,0,-1,0
0,1,8,3,8234,1.4000000000000004,92,3,0,0
1,1,-4,-7,-925,-0.20000000000000018,21,0,1,0
0,0,1,-3,1339,-0.20000000000000018,-5,0,-1,1
1,0,4,3,1201,-0.20000000000000018,-15,0,-1,0
0,1,-1,-1,-59,0.20000000000000018,21,0,1,1
0,1,2,1,1294,0.0,38,0,1,0
0,1,7,8,4535,0.5999999999999996,10,1,1,0
0,1,-1,-1,-1925,-0.20000000000000018,-55,0,0,1
1,1,-2,0,-1629,-0.20000000000000018,-31,0,1,0
0,1,-2,1,-856,0.20000000000000018,-26,0,-1,0
0,0,5,7,2955,0.20000000000000018,-9,0,1,0
1,0,4,5,1418,0.0,-22,0,1,1
0,0,3,6,1263,0.20000000000000018,1,0,1,0
0,0,8,9,3187,0.6000000000000005,-26,0,-1,1
1,1,-6,-8,-3244,0.0,-6,0,-1,1
0,0,-4,-4,-1626,-0.40000000000000036,-31,0,1,-1
0,0,-4,0,-1235,-0.20000000000000018,-6,0,-1,0
1,0,3,5,1271,0.20000000000000018,6,0,0,0
1,1,2,2,706,0.40000000000000036,-22,0,1,-1
0,1,3,4,1430,0.0,-25,0,-1,1
0,1,-5,-5,-2891,-0.8000000000000007,-44,0,0,0
1,1,-4,-9,-3333,-0.20000000000000018,-47,0,1,-1
1,1,-3,-1,-2580,-0.7999999999999998,17,0,0,-1
0,1,-1,-3,-1838,0.0,-24,0,-1,-1
1,0,3,2,1440,-0.20000000000000018,17,0,-1,0
1,1,-3,-1,-992,0.20000000000000018,-8,0,-1,0
0,1,10,12,5433,0.7999999999999998,13,1,0,1
0,0,5,4,3941,1.0,32,0,1,0
0,1,5,12,4509,0.0,27,1,-1,0
0,0,4,2,2385,0.40000000000000036,40,0,-1,0
0,0,10,20,4007,0.0,1,0,0,0
1,0,-1,6,438,0.0,-21,0,1,0
1,1,-5,-10,-3032,-0.20000000000000018,-27,0,1,0
1,1,5,6,4062,0.39999999999999947,22,1,-1,-1
1,1,-1,2,-816,0.20000000000000018,-16,0,0,0
0,1,4,4,2107,0.40000000000000036,19,0,-1,0
0,1,-4,-3,-2542,-0.40000000000000036,0,0,1,0
0,0,-4,-1,-952,-0.40000000000000036,0,0,-1,-1
0,1,3,8,1824,-0.20000000000000018,-4,0,1,0
1,1,-5,-6,-2681,-0.40000000000000036,-18,0,-1,-1
1,1,-3,-4,-993,0.0,-18,0,-1,0
1,1,-2,-2,-337,-0.6000000000000005,35,0,-1,1
0,0,8,9,3115,0.6000000000000005,-18,0,1,0
0,0,-4,-6,-2748,-0.8000000000000007,20,0,1,-1
1,0,-4,-2,-3477,-0.7999999999999998,-44,0,-1,0
1,0,1,3,-61,0.0,-24,0,1,0
1,1,-11,-14,-5316,-1.2000000000000002,-6,0,0,0
0,0,6,7,3257,0.20000000000000018,12,0,1,0
0,0,1,5,1492,0.20000000000000018,3,0,1,0
1,1,0,2,-1310,-0.20000000000000018,-43,0,0,0
1,1,-1,1,-2032,0.0,-64,0,1,1
0,0,3,6,846,0.20000000000000018,-10,0,-1,0
0,0,-2,0,-248,-0.20000000000000018,3,0,-1,-1
0,0,8,11,4181,0.5999999999999996,17,0,0,1
1,1,0,4,121,0.20000000000000018,-18,0,-1,0
0,0,0,5,1567,0.6000000000000005,33,0,1,-1
0,0,7,9,2972,0.40000000000000036,38,0,0,0
0,1,-3,-5,-2807,-0.20000000000000018,-56,0,0,0
1,1,-3,-3,-1742,0.20000000000000018,4,0,-1,0
0,0,5,7,4588,0.0,78,1,1,0
0,0,5,9,3123,0.8000000000000007,35,0,1,0
1,0,-5,-2,-1174,-0.20000000000000018,46,0,-1,0
0,1,0,0,-844,-0.20000000000000018,-12,0,0,0
0,0,5,7,5779,1.8000000000000007,39,0,1,0
0,0,2,-1,377,0.0,-36,0,1,0
0,1,-2,-1,-673,-0.40000000000000036,28,0,0,0
1,1,-8,-9,-3380,-0.6000000000000005,9,0,0,0
0,1,4,1,2034,0.6000000000000005,-8,0,-1,1
0,0,4,9,2411,0.40000000000000036,21,0,-1,0
0,0,1,-3,912,-0.20000000000000018,21,0,-1,0
1,0,0,3,-345,0.20000000000000018,-41,0,1,0
